CLAVE SITIO,CLAVE DE MONITOREO,NOMBRE DEL SITIO,TIPO CUERPO DE AGUA,FECHA REALIZACIÓN,Año,COLI_FEC,COLI_TOT,E_COLI,COT,COT_SOL,DBO_SOL,DBO_TOT,DQO_SOL,DQO_TOT,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,TOX_D_48_UT,TOX_V_15_UT,TOX_V_5_UT,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L,SAAM,SST,TURBIEDAD,AS_TOT,CD_TOT,CR_TOT,HG_TOT,NI_TOT,PB_TOT,CN_TOT,DUR_TOT,TEMP_AMB,TEMP_AGUA,CAUDAL,DQO_ESTADO,SST_ESTADO,EC_ESTADO,SEMAFORO,y
DLPUE2084,DLPUE2084-040813,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,41487,2013,2400.0,2400.0,1100.0,3.311,2.42,4.58,5.25,85.76,160.8,0.243,0.0025,0.654,0.448,1.345,0.6910000000000001,0.5,0.5,,0.246,0.251,50,0.054,394.88,617.0,8.6,56.0,5.2,,260.0,217.0,0.00075,0.0006505,0.006,0.00010065,0.002,0.007,,355.0,29.5,25.8,9942.9,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-080913,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,41520,2013,2400.0,2400.0,1100.0,6.217,4.324,3.83,12.33,252.0,443.52,0.666,0.101,1.623,0.0,2.39,0.666,0.5,0.5,,2.692,0.364,250,0.163,302.72,473.0,7.71,76.0,5.5,,4910.0,2180.0,0.125,0.017,0.107,0.00097,0.092,0.055,,950.0,30.1,26.6,19455.2,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-290913,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,41541,2013,390.0,430.0,230.0,6.899,6.163,4.67,13.0,179.28,298.8,1.269,0.212,0.645,0.784,2.91,2.053,0.5,0.5,,3.752,1.072,500,0.153,215.04,336.0,7.61,63.2,5.4,,5040.0,3690.0,0.007,0.009,0.076,0.00056,0.021,0.038,,840.0,29.1,24.6,329970.2,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-230214,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,41688,2014,280.0,390.0,200.0,19.228,2.029,11.33,18.0,16.32,31.68,0.045,0.0025,0.0155,0.504,0.549,0.549,0.5,0.5,0.5,0.252,0.126,20,0.124,591.36,924.0,8.61,85.3,6.08,0.116,5.0,3.01,0.015,0.0006505,0.0055,0.00010065,0.007,0.00077,0.0005,376.0,23.8,20.2,5523.0,CUMPLE,CUMPLE,CUMPLE,VERDE,0.0
DLPUE2084,DLPUE2084-060414,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,41730,2014,2400.0,4600.0,1500.0,2.115,2.058,4.3,5.8,40.0,71.67,0.166,0.0025,0.035,0.952,1.153,1.118,0.5,0.5,0.5,0.097,0.084,<5,0.112,792.32,1238.0,7.9,70.0,5.3,0.005,5.0,1.25,0.014,0.0006505,0.0006,0.00010065,0.008,0.0121,0.0005,376.2,32.4,29.5,4261.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-250514,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,41775,2014,1500.0,24000.0,280.0,6.358,3.515,7.0,11.7,160.5,290.5,0.00175,0.0025,0.596,0.807,1.403,0.807,0.5,0.5,0.5,0.668,0.343,120,0.255,480.0,750.0,7.3,48.0,4.3,0.2,560.0,688.0,0.0294,0.0006505,0.0257,0.00010065,0.032,0.0223,0.005,445.5,31.3,26.3,6831.0,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-290614,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,41814,2014,24000.0,24000.0,4600.0,6.698,4.922,9.3,16.0,143.65,345.5,0.448,0.055,0.464,0.439,1.406,0.887,0.5,0.5,0.5,0.542,0.29,250,0.266,258.30400000000003,403.6,7.6,62.0,5.2,0.005,2320.0,4573.0,0.0427,0.0047,0.0451,0.0025,0.052,0.0405,0.0005,1089.0,27.1,25.6,44251.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-240814,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,41853,2014,11000.0,24000.0,930.0,,2.707,4.0,6.4,16.65,30.12,0.00175,0.0025,0.336,0.0,0.336,0.00175,0.5,0.5,0.5,0.0007,0.00075,30,0.081,513.28,802.0,7.9,71.0,5.5,0.328,102.4,102.0,0.0095,0.0006505,0.0097,0.00010065,0.0104,0.0561,0.0005,326.7,25.6,24.0,27524.0,CUMPLE,CUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2084,DLPUE2084-280914,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,41905,2014,390.0,640.0,280.0,15.587,11.52,2.5,3.2,11.69,17.85,0.064,0.0025,0.28,0.0,0.344,0.064,0.5,0.5,0.5,0.169,0.077,100,0.131,419.2,655.0,7.7,70.7,6.0,0.107,840.0,900.0,0.00075,0.0006505,0.0006,0.0009,0.0015,0.00077,0.0005,376.2,25.3,25.2,,CUMPLE,INCUMPLE,CUMPLE,AMARILLO,0.0
DLPUE2084,DLPUE2084-010315,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42059,2015,640.0,750.0,430.0,1.244,1.02,1.0,1.0,53.85,66.15,0.383,0.0025,0.376,0.253,1.012,0.636,0.5,0.5,0.5,0.125,0.068,<5,0.06,632.96,989.0,8.4,64.5,5.12,0.12,5.0,2.72,0.00075,0.0006505,0.0006,0.00010065,0.0044,0.00077,0.0005,404.0,32.3,24.1,7588.0,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-190415,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42108,2015,24000.0,24000.0,11000.0,2.592,2.547,3.21,4.89,26.54,49.62,0.323,0.0025,0.211,0.675,1.209,0.998,0.5,0.5,0.5,0.208,0.185,150,0.101,608.0,950.0,8.1,50.5,4.33,0.82,620.0,794.0,0.00075,0.0044,0.0287,0.00010065,0.0297,0.0083,0.0005,462.0,33.3,28.5,8998.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-310515,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42150,2015,24000.0,24000.0,11000.0,6.699,4.2,2.0,25.0,60.24,300.86,0.877,0.0025,0.421,0.483,1.781,1.36,0.5,0.5,0.5,3.599,1.755,50,0.143,444.16,694.0,7.7,36.1,2.93,0.33,6870.0,7850.0,0.016,0.0074,0.0691,0.00010065,0.0704,0.0187,0.0005,1068.0,28.9,26.7,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-260715,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42206,2015,24000.0,24000.0,4600.0,2.878,2.633,4.2,13.5,23.12,73.92,0.204,0.0025,0.052,0.377,0.633,0.581,0.5,0.5,0.5,1.069,0.393,100,0.172,252.992,395.3,8.1,66.9,5.5,0.005,3340.0,3170.0,0.072,0.0093,0.0718,0.0107,0.0093,0.0236,0.0005,724.0,26.7,26.0,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-200915,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42262,2015,24000.0,24000.0,11000.0,3.986,3.981,3.14,5.8,22.5,377.14,0.053,0.0025,0.0155,0.584,0.637,0.637,0.5,0.5,0.5,3.482,0.508,100,0.178,223.36,349.0,7.1,88.2,6.28,0.005,5410.0,5300.0,0.00075,0.011,0.0862,0.00010065,0.0855,0.0855,0.0005,202.0,30.9,25.3,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-251015,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42304,2015,24000.0,24000.0,11000.0,1.929,1.774,3.0,4.4,5.0,21.37,0.034,0.0025,0.118,0.852,1.004,0.886,0.5,0.5,0.5,0.427,0.211,150,0.063,384.064,600.1,8.3,86.1,6.75,0.2,330.0,305.0,0.0064,0.0006505,0.0087,0.00010065,0.0093,0.00077,0.0005,392.0,31.6,25.4,39730.0,CUMPLE,INCUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2084,DLPUE2084-060316,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42430,2016,90.0,210.0,40.0,2.922,2.555,1.0,1.0,43.6,52.27,0.234,0.0025,0.473,0.01,0.707,0.234,0.5,0.5,0.5,0.253,0.114,5,0.057,738.112,1153.3,9.2,79.5,6.58,0.005,5.0,1.25,0.0122,0.0006505,0.0006,0.00010065,0.0039,0.0052,0.0005,280.0,32.4,24.0,3085.1,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-240416,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42480,2016,2400.0,2400.0,430.0,3.055,2.681,1.0,1.0,18.64,44.36,0.071,0.0025,0.0155,0.361,0.432,0.432,0.5,0.5,0.5,0.064,0.041,10,0.059,730.24,1141.0,8.5,80.4,6.48,0.12,5.0,3.82,0.00075,0.0006505,0.0006,0.00010065,0.0083,0.0173,0.0005,364.32,30.0,26.1,4450.2,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-190616,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42535,2016,24000.0,24000.0,280.0,6.179,3.809,3.0,30.0,15.81,47.73,0.982,0.037,0.401,1.46,2.88,2.442,0.5,0.5,0.5,5.702,2.465,20,0.096,395.52,618.0,7.5,53.4,4.32,0.005,,,0.0291,0.0182,0.1244,0.001,0.0927,0.0521,0.0005,,28.9,26.1,,INCUMPLE,,CUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-070816,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42584,2016,24000.0,24000.0,40.0,3.602,3.594,1.0,5.0,14.64,164.48,0.00175,0.045,1.091,0.047,1.1829999999999998,0.047,0.5,0.5,0.5,0.44,0.09,,0.091,467.392,730.3,8.5,88.6,6.93,0.1,1235.71,1172.0,0.0261,0.0006505,0.02356,0.00010065,0.02548,0.01192,0.0005,342.0,29.5,26.5,40693.3,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-180916,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42626,2016,2400.0,4600.0,2400.0,1.297,1.064,1.0,1.0,25.09,38.73,,0.049,0.098,,,,0.5,0.5,0.5,0.114,0.092,150,0.046,397.632,621.3,8.2,85.2,6.8,0.06,380.85,358.0,0.0155,0.0006505,0.00821,0.00010065,0.00766,0.00077,0.0005,306.0,32.9,27.0,36445.7,CUMPLE,INCUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2084,DLPUE2084-231016,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42661,2016,2400.0,2400.0,930.0,5.059,4.239,1.0,2.22,32.12,43.27,0.00175,0.029,5.325,0.842,6.196,0.842,0.5,0.5,0.5,1.079,1.008,80,0.148,536.32,838.0,8.2,56.7,4.73,0.06,144.44,121.0,0.0154,0.0006505,0.01151,0.00010065,0.01019,0.00077,0.0005,282.0,30.8,24.4,,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-050217,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42766,2017,4600.0,11000.0,4600.0,2.321,2.004,1.0,1.0,5.0,17.58,1.495,0.0025,2.983,0.802,5.279999999999999,2.297,0.5,0.5,0.5,0.567,0.463,10,0.06,613.312,958.3,8.3,67.1,5.98,0.005,10.0,4.29,0.0205,0.0006505,0.0006,0.00010065,0.00304,0.00077,0.0005,362.0,27.5,20.9,6430.5,CUMPLE,CUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2084,DLPUE2084-260317,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42815,2017,11000.0,11000.0,4600.0,3.95,2.916,1.0,1.0,69.47,104.47,0.126,0.0025,2.621,0.437,3.1839999999999997,0.563,0.5,0.5,0.5,1.412,0.309,20,0.056,563.84,881.0,8.5,55.1,4.31,0.005,5.0,4.04,0.0145,0.0006505,0.0006,0.00010065,0.00304,0.00077,0.0005,412.0,26.5,24.7,5334.2,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-300417,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42850,2017,11000.0,11000.0,4600.0,2.041,0.0515,1.0,3.67,16.39,23.16,0.857,0.0025,1.476,2.005,4.338,2.862,0.5,0.5,0.5,0.021,0.00075,60,0.085,805.12,1258.0,8.5,66.1,5.79,0.24,98.0,94.3,0.0134,0.0006505,0.01283,0.00010065,0.00519,0.00077,0.0005,546.0,26.7,25.3,3627.3,CUMPLE,CUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2084,DLPUE2084-040617,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42885,2017,24000.0,24000.0,24000.0,8.805,6.288,5.0,38.33,79.29,467.49,0.673,0.059,2.972,0.255,3.959,0.928,0.5,0.5,0.5,0.364,0.309,750,0.135,755.2,1180.0,7.5,52.7,4.51,0.005,4680.0,5990.0,0.1042,0.00605,0.09337,0.00010065,0.13001,0.04338,0.0005,932.0,25.8,25.8,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-230717,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42963,2017,24000.0,24000.0,24000.0,5.922,5.769,1.0,7.33,44.68,163.58,0.282,0.165,0.128,0.578,1.153,0.8599999999999999,0.5,0.5,0.5,0.624,0.172,750,0.155,204.8,320.0,7.7,61.2,5.37,0.005,4553.33,4150.0,0.0097,0.00627,0.04986,0.00077,0.04665,0.02872,0.0005,594.0,26.8,22.4,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-030917,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,42997,2017,24000.0,24000.0,24000.0,4.437,4.234,1.0,3.0,24.19,45.13,0.103,0.0025,2.065,0.115,2.2830000000000004,0.218,0.5,0.5,0.5,0.625,0.391,200,0.128,398.72,623.0,8.4,62.8,5.45,0.179,1077.14,878.0,0.0335,0.00337,0.02126,0.00057,0.024,0.01172,0.0005,340.0,26.9,23.4,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-140118,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,43109,2018,24000.0,24000.0,11000.0,16.39,14.317,1.0,1.0,5.0,21.14,0.053,0.0025,3.096,0.03,3.179,0.0829999999999999,0.5,0.5,0.5,0.043,0.037,10,0.069,535.6800000000001,837.0,8.5,50.7,4.32,0.005,22.0,11.1,0.0139,0.0006505,0.03979,0.00010065,0.06836,0.00077,0.0005,398.0,24.4,21.4,17802.0,CUMPLE,CUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2084,DLPUE2084-250218,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,43151,2018,2400.0,11000.0,2100.0,3.125,3.087,1.0,1.0,5.0,25.45,0.00175,0.0025,1.731,0.429,2.16,0.429,0.5,0.5,0.5,0.308,0.01,<5,0.089,539.52,843.0,7.9,70.2,4.51,0.611,5.0,4.4,0.016,0.0006505,0.06937,0.00010065,0.00504,0.00077,0.0005,378.0,21.9,23.9,12596.8,CUMPLE,CUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2084,DLPUE2084-010418,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,43193,2018,230.0,430.0,90.0,1.412,1.194,1.0,1.0,32.0,36.14,0.188,0.0025,0.943,0.023,1.154,0.211,0.5,0.5,0.5,0.307,0.208,<5,0.055,545.28,852.0,8.5,60.4,4.83,0.005,13.0,5.94,0.0156,0.0006505,0.00543,0.00010065,0.00413,0.00077,0.0005,420.0,29.8,22.4,10625.9,CUMPLE,CUMPLE,CUMPLE,VERDE,0.0
DLPUE2084,DLPUE2084-270518,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,43242,2018,24000.0,24000.0,24000.0,19.763,4.575,1.0,6.33,16.48,39.24,0.092,0.0025,0.969,0.446,1.507,0.538,0.5,0.5,0.5,0.245,0.135,30,0.598,800.64,1251.0,8.7,5.0,0.5,0.005,1497.06,1828.0,0.0371,0.0006505,0.01807,0.00146,0.02024,0.00714,0.0005,612.0,29.8,22.1,24071.1,CUMPLE,INCUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2084,DLPUE2084-211018,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,43388,2018,24000.0,24000.0,24000.0,3.379,3.249,1.0,1.0,5.0,55.0,0.831,0.0025,0.188,0.594,1.613,1.4249999999999998,0.5,0.5,0.5,0.066,0.007,10,0.087,455.04,711.0,8.4,74.5,6.51,0.005,783.58,800.0,0.0153,0.0006505,0.09943,0.00010065,0.01834,0.00803,0.0005,440.84,26.8,26.0,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-091218,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,43437,2018,24000.0,24000.0,24000.0,2.676,2.368,1.0,1.0,23.57,45.0,0.228,0.0025,0.0155,0.025,0.253,0.253,0.5,0.5,0.5,0.051,0.041,40,0.082,403.2,630.0,8.1,60.6,5.31,0.005,350.0,357.0,0.0151,0.0006505,0.04823,0.00010065,0.00298,0.00077,0.0005,318.0,29.7,24.5,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-270119,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,43486,2019,90.0,150.0,40.0,3.795,3.266,1.0,1.0,22.5,51.78,0.00175,0.0025,6.905,0.778,7.683,0.778,0.5,0.5,0.5,0.694,0.668,20,0.071,716.8000000000001,1120.0,8.3,76.9,6.96,0.186,23.0,6.36,0.0094,0.0006505,0.016,0.00010065,0.00377,0.00077,0.0005,350.0,22.7,19.0,8222.6,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-110819,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,43685,2019,11000.0,24000.0,11000.0,9.764,6.736,1.0,1.0,5.0,82.89,0.153211,0.005243,1.599934,5.14991,6.908298,5.303121,0.5,0.5,,2.74953,0.05374,250,0.235,225.28,352.0,8.0,99.9,8.05,0.005,2620.0,1000.0,0.044,0.0006505,0.1009,0.000344,0.0801,0.00077,0.0013,749.003,31.0,25.0,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2084,DLPUE2084-020820,RIO ATOYAC (DESPUES DE LA CONFLUENCIA DEL RIO MIXTECO),LÓTICO,44040,2020,24000.0,,750.0,25.556,,,3.04,,107.43,0.00175,0.139,0.745,0.33,1.214,0.33,0.5,0.5,,0.409,0.167,40,,832.64,1301.0,7.9,61.7,5.09,0.005,2000.0,1640.0,0.00075,0.00506,0.04806,0.00082,0.04009,0.02094,0.0005,400.0,27.1,25.0,,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE2085,DLPUE2085-251112,RIO NEXAPA 21,LÓTICO,41243,2012,460.0,2400.0,39.0,2.45,2.45,1.0,4.428,26.1,34.1,0.00175,0.0025,0.139,0.0,0.139,0.00175,0.5,0.5,0.5,0.076,0.232,<5,0.0045,1344.0,2100.0,8.13,,48.0,,5.0,2.6,0.005,0.0006505,0.0006,0.00010065,0.00021,0.676,,486.08,17.0,19.5,7130.0,CUMPLE,CUMPLE,CUMPLE,VERDE,0.0
DLPUE2085,DLPUE2085-111112,RIO NEXAPA 21,LÓTICO,41264,2012,1.5,1.5,1.5,0.83,0.83,1.0,1.0,,22.65,0.39,0.006,0.691,1.0299999999999998,2.117,1.42,0.5,0.5,0.5,1.349,4.128,<5,0.0045,1435.36,2242.75,7.9,,30.0,,5.0,3.52,0.013,0.007,0.0006,0.00010065,0.00021,0.00077,,256.76,25.0,21.3,7900.0,CUMPLE,CUMPLE,CUMPLE,VERDE,0.0
DLPUE2085,DLPUE2085-161212,RIO NEXAPA 21,LÓTICO,41288,2013,1.5,11.0,7.0,5.736,2.008,1.0,1.0,5.0,25.15,0.00175,0.016,0.352,0.0,0.368,0.00175,0.5,0.5,0.5,0.014,0.042,<5,0.0045,1053.6,1646.25,8.18,60.0,6.5,,10.0,1.25,0.04,0.018,0.0006,0.00010065,0.00021,0.00077,,282.8,27.0,24.5,6870.0,CUMPLE,CUMPLE,CUMPLE,VERDE,0.0
DLPUE2085,DLPUE2085-100313,RIO NEXAPA 21,LÓTICO,41337,2013,15.0,93.0,1.5,3.436,2.043,5.0,6.0,19.6,25.09,0.105,0.0025,0.17,0.0,0.275,0.105,0.5,0.5,,0.059,0.045,10,0.0045,1274.88,1992.0,8.9,54.0,5.3,,5.0,1.25,0.00075,0.0006505,0.0006,0.00010065,0.00021,0.00077,,246.0,26.2,18.8,1662.27,CUMPLE,CUMPLE,CUMPLE,VERDE,0.0
DLPUE2085,DLPUE2085-210413,RIO NEXAPA 21,LÓTICO,41379,2013,1.5,20.0,1.5,2.999,2.413,1.0,4.429,20.4,34.4,0.044,0.0025,0.247,0.373,0.6639999999999999,0.417,0.5,0.5,,0.857,0.058,10,0.252,1269.76,1984.0,7.84,97.0,7.7,,5.0,1.25,0.00075,0.0006505,0.0006,0.00010065,0.00021,0.00077,,100.0,23.1,22.3,1334.6,CUMPLE,CUMPLE,CUMPLE,VERDE,0.0
DLPUE2085,DLPUE2085-090613,RIO NEXAPA 21,LÓTICO,41428,2013,1200.0,1500.0,930.0,4.57,3.215,3.833,14.5,34.619,64.619,0.00175,0.195,0.686,4.106,4.987,4.106,0.5,0.5,,3.744,0.074,75,0.09,1385.6,2165.0,8.21,67.0,5.0,,230.0,203.0,0.00075,0.0006505,0.0112,0.00010065,0.019,0.00077,,1510.0,30.15,28.9,2833.5,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2085,DLPUE2085-040813,RIO NEXAPA 21,LÓTICO,41487,2013,1.5,1.5,1.5,13.523,2.913,5.19,5.69,96.48,150.08,0.093,0.0025,1.155,0.392,1.64,0.485,0.5,0.5,,0.071,0.274,20,0.059,1137.92,1778.0,8.34,61.0,5.5,,88.0,42.6,0.00075,0.0006505,0.0006,0.00010065,0.002,0.006,,930.0,29.5,28.0,6821.0,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE2085,DLPUE2085-080913,RIO NEXAPA 21,LÓTICO,41519,2013,2400.0,2400.0,1100.0,4.919,4.361,3.8,8.0,90.72,181.44,0.09,0.0025,1.752,0.0,1.842,0.09,0.5,0.5,,0.047,0.00075,30,0.074,334.72,523.0,7.48,41.0,2.9,,187.5,128.0,0.035,0.0006505,0.007,0.00159,0.016,0.017,,860.0,31.7,28.8,6318.1,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2085,DLPUE2085-290913,RIO NEXAPA 21,LÓTICO,41541,2013,140.0,150.0,110.0,9.759,6.496,11.0,64.0,99.6,179.28,0.5,0.074,0.712,0.672,1.958,1.1720000000000002,0.5,0.5,,1.822,0.302,300,0.174,446.08,697.0,7.85,56.4,4.3,,1650.0,1100.0,0.00075,0.003,0.048,0.00010065,0.01,0.02,,340.0,27.3,24.5,97014.2,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE2085,DLPUE2085-230214,RIO NEXAPA 21,LÓTICO,41688,2014,24000.0,24000.0,24000.0,8.853,2.68,12.0,19.5,20.16,35.52,0.188,0.022,0.0155,0.448,0.658,0.636,0.5,0.5,0.5,0.135,0.038,20,0.147,1224.96,1914.0,8.01,78.3,6.51,0.005,5.0,3.98,0.034,0.0006505,0.0006,0.00010065,0.0094,0.0062,0.0005,436.0,33.9,24.7,1805.0,CUMPLE,CUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2085,DLPUE2085-060414,RIO NEXAPA 21,LÓTICO,41744,2014,1500.0,2400.0,930.0,3.107,2.946,4.1,5.3,29.44,39.44,0.137,0.0025,0.181,0.504,0.8220000000000001,0.641,0.5,0.5,0.5,0.047,0.032,<5,0.121,1292.8,2020.0,8.0,78.3,6.2,0.133,15.0,3.67,0.023,0.0006505,0.0053,0.00010065,0.0173,0.0287,0.0005,1054.3,25.9,25.8,1275.0,CUMPLE,CUMPLE,INCUMPLE,AMARILLO,0.0
DLPUE2085,DLPUE2085-250514,RIO NEXAPA 21,LÓTICO,41775,2014,24000.0,24000.0,2100.0,50.007,3.233,2.1,2.9,24.81,42.12,0.32,0.0025,0.087,0.993,1.4,1.313,0.5,0.5,0.5,0.057,0.033,<5,0.125,1275.52,1993.0,8.3,,4.2,0.005,16.0,4.81,0.0383,0.0006505,0.0121,0.00010065,0.012,0.0235,0.005,1049.4,33.8,29.7,1107.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE2085,DLPUE2085-290614,RIO NEXAPA 21,LÓTICO,41814,2014,24000.0,24000.0,2100.0,6.639,6.375,10.3,28.0,147.12,430.5,0.293,0.0025,0.579,0.0,0.8719999999999999,0.293,0.5,0.5,0.5,1.008,0.814,250,0.495,266.24,416.0,7.1,54.0,4.3,0.005,3373.3,3295.0,0.00075,0.0039,0.069,0.0012,0.0569,0.0449,0.0005,677.2,30.0,28.7,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE2085,DLPUE2085-240814,RIO NEXAPA 21,LÓTICO,41853,2014,1500.0,2100.0,750.0,34.058,3.224,3.7,6.2,18.96,41.65,0.00175,0.0025,0.353,0.0,0.353,0.00175,0.5,0.5,0.5,0.056,0.026,30,0.101,1262.08,1972.0,8.11,74.0,5.8,0.081,18.0,8.72,0.0186,0.0006505,0.0071,0.00010065,0.0055,0.0367,0.0005,900.9,32.0,30.5,3199.0,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
